"Course number","Course title","Registration restrictions","Units","Type","Section","Session","Time","Days","Seats","Registered","Waitlist","Instructor","Room"
"BME-505aL","Laboratory Projects in Biomedical Engineering","","4.0 units","Lecture-Lab","29282D","048","TBA","TBA","30","17","0","David D'Argenio","OFFICE"
"BME-513","Signal and Systems Analysis","","3.0 units","Lecture","29287D","048","2:00-3:20pm","Tue, Thu","60","60","0","Vasilis Marmarelis","GFS101"
"BME-527","Integration of Medical Imaging Systems","","3.0 units","Lecture","29305D","034","12:00-2:50pm","Friday","20","3","0","Brent Liu","DEN@Viterbi"
"","","","","Lecture","29310D","048","12:00-2:50pm","Friday","28","10","0","Brent Liu","OHE120"
"BME-533","Seminar in Bioengineering","","1.0 units, max 3","Lecture","29315D","034","12:30-1:50pm","Monday","11","9","0","Stan Yamashiro","DEN@Viterbi"
"","","","","Lecture","29320D","048","12:30-1:50pm","Monday","100","100","0","Stan Yamashiro","OHE122"
"BME-536","Ultrasonic Transducers","","3.0 units","Lecture","29325D","048","12:00-1:50pm","Mon, Wed","35","9","0","K Shung","KAP146"
"BME-551","Introduction to Bio-MEMS and Nanotechnology","","3.0 units","Lecture","29272D","048","9:30-10:50am","Tue, Thu","34","28","0","Ellis Meng","DRB351"
"BME-566a","Topics in Health, Technology and Engineering","M","2.0 units","Lecture","29273D","048","3:30-5:20pm","Monday","25","12","0","George Tolomiczenko, Terence Sanger","KAP167"
"BME-566c","Topics in Health, Technology and Engineering","PM","2.0 units","Lecture","29276D","048","TBA","TBA","25","11","0","George Tolomiczenko, Terence Sanger","OFFICE"
"BME-567a","Case Studies in Health, Technology and Engineering","M","1.0 unit","Lecture","29277D","048","TBA","TBA","25","11","0","George Tolomiczenko, Terence Sanger","OFFICE"
"BME-590","Directed Research","","1.0-12.0 units","Lecture","29330D","048","TBA","TBA","28","15","0","Norberto Grzywacz","OFFICE"
"BME-594a","Master's Thesis","","2.0 units","Lecture","29335D","048","TBA","TBA","15","2","0","Norberto Grzywacz","OFFICE"
"BME-594b","Master's Thesis","P","2.0 units","Lecture","29340D","048","TBA","TBA","15","1","0","Norberto Grzywacz","OFFICE"
"BME-594z","Master's Thesis","P","0.0 units","Lecture","29345D","048","TBA","TBA","15","0","0","Norberto Grzywacz","OFFICE"
"BME-599","Special Topics","","2.0-4.0 units, max 9"
"","Cellular Systems Engineering","","3.0","Lecture","29373D","048","2:00-3:20pm","Mon, Wed","16","14","0","Megan McCain","KAP134"
"BME-620L","Applied Electrophysiology","P","4.0 units","Lecture","29350D","048","10:00-12:20pm","Friday","27","16","0","Jerry Loeb","DRB351"
"","","","","Lab","29355R","048","2:00-5:20pm","Friday","27","16","0","Jerry Loeb","DRB351"
"BME-790","Research","","1.0-12.0 units","Lecture","29370D","048","TBA","TBA","70","56","0","Norberto Grzywacz","OFFICE"
"BME-794a","Doctoral Dissertation","C","2.0 units","Lecture","29375D","048","TBA","TBA","15","7","0","Norberto Grzywacz","OFFICE"
"BME-794b","Doctoral Dissertation","PC","2.0 units","Lecture","29380D","048","TBA","TBA","15","5","0","Norberto Grzywacz","OFFICE"
"BME-794c","Doctoral Dissertation","PC","2.0 units","Lecture","29385D","048","TBA","TBA","15","4","0","Norberto Grzywacz","OFFICE"
"BME-794d","Doctoral Dissertation","PC","2.0 units","Lecture","29390D","048","TBA","TBA","15","3","0","Norberto Grzywacz","OFFICE"
"BME-794z","Doctoral Dissertation","PC","0.0 units","Lecture","29399D","048","TBA","TBA","15","6","0","Norberto Grzywacz","OFFICE"
