"Course number","Course title","Registration restrictions","Units","Type","Section","Session","Time","Days","Seats","Registered","Waitlist","Instructor","Room"
"GERO-593","Research Methods","","4.0 units","Lecture","36368R","001","9:00-11:50am","Thursday","25","21","0","Tara Gruenewald","GER230"
"","","","","Lecture","36369R","607","TBA","TBA","25","6","0","Tara Gruenewald","ONLINE"
"GERO-600","Geroscience: Molecular and Cellular Biology","","4.0 units","Discussion","36374R","001","3:00-3:50pm","Monday","10","6","0","Christian Pike","GER305"
"","","","","Lecture","36373R","001","1:00-2:50pm","Monday","10","6","0","Christian Pike","GER305"
"GERO-602","Seminar on Discoveries in Biogerontology","","2.0 units","Lecture","36372R","001","1:30-2:20pm","Friday","10","7","0","Christian Pike","GER305"
"GERO-614L","Laboratory Rotations in the Biology of Aging","","4.0-8.0 units","Lecture-Lab","36375R","001","TBA","TBA","10","4","0","","OFFICE"
"GERO-790","Research","","1.0-12.0 units","Lecture","36385D","001","TBA","TBA","15","11","0","Eileen Crimmins, Tara Gruenewald, Mara Mather, Changhan Lee, Jennifer Ailshire","OFFICE"
"GERO-794a","Doctoral Dissertation","","2.0 units","Lecture","36386D","001","TBA","TBA","10","0","0","","OFFICE"
"GERO-794b","Doctoral Dissertation","P","2.0 units","Lecture","36387D","001","TBA","TBA","10","1","0","","OFFICE"
"GERO-794c","Doctoral Dissertation","P","2.0 units","Lecture","36388D","001","TBA","TBA","10","3","0","","OFFICE"
"GERO-794d","Doctoral Dissertation","P","2.0 units","Lecture","36389D","001","TBA","TBA","10","1","0","","OFFICE"
"GERO-794z","Doctoral Dissertation","P","0.0 units","Lecture","36390D","001","TBA","TBA","10","5","0","","OFFICE"
