"Course number","Course title","Registration restrictions","Units","Type","Section","Session","Time","Days","Seats","Registered","Waitlist","Instructor","Room"
"CE-460","Construction Engineering","","3.0 units","Lecture","29677R","001","6:30-9:10pm","Tuesday","57","54","0","Henry Koffman","GFS116"
"CE-469","Sustainable Design and Construction","","3.0 units","Lecture","29607R","001","6:40-9:20pm","Wednesday","58","34","0","Henry Koffman","OHE132"
"","","","","Lecture","29616D","034","6:40-9:20pm","Wednesday","15","8","0","Henry Koffman","DEN@Viterbi"
"CE-470","Building Information Modeling and Integrated Practice","","3.0 units","Lecture","29609R","001","2:00-4:50pm","Tuesday","36","29","0","Burcin Becerik","RTH109"
"","","","","Lecture","29614D","014","2:00-4:50pm","Tuesday","15","2","0","Burcin Becerik","DEN@Viterbi"
"CE-471","Principles of Transportation Engineering","C","3.0 units","Lecture","29699R","001","6:30-9:10pm","Monday","35","26","0","Ketan Savla","KAP147"
"CE-473","Engineering Law, Finance and Ethics","C","3.0 units","Lecture","29676R","001","6:30-9:10pm","Tuesday","60","52","0","Dana Sherman","GFS101"
"CE-476","Design of Pressurized Hydraulic Systems","P","3.0 units","Lecture","29706R","001","3:30-6:10pm","Wednesday","28","15","0","J Lee","KAP134"
"CE-478","Timber and Masonry Design","P","3.0 units","Lecture","29707R","001","2:00-3:20pm","Mon, Wed","40","20","0","Gregg Brandow","KAP163"
"CE-482","Foundation Design","P","3.0 units","Lecture","29709R","001","10:00-11:50am","Mon, Wed","40","21","0","Amy Rechenmacher","KAP156"
"CE-484","Water Treatment Design","P","3.0 units","Lecture","29711R","001","6:30-9:10pm","Wednesday","30","16","0","Arturo Burbano","KAP148"
"CE-490x","Directed Research","C","1.0-8.0 units, max 12","Lecture","29715D","001","TBA","TBA","30","1","0","Erik Johnson","OFFICE"
"CE-501","Functions of the Constructor","","3.0 units","Lecture","29719R","048","3:30-6:10pm","Wednesday","50","44","0","Paul Giorgio","VPD116"
"CE-502","Construction Accounting and Finance","","3.0 units","Lecture","29724R","048","6:40-9:20pm","Wednesday","48","43","0","Ed Reynolds","RTH105"
"","","","","Lecture","29725D","034","6:40-9:20pm","Wednesday","10","5","0","Ed Reynolds","DEN@Viterbi"
"CE-506","Heavy Construction Estimating","","3.0 units","Lecture","29728R","048","6:30-9:10pm","Thursday","35","28","0","John Cowles IV","KAP148"
"CE-507","Mechanics of Solids I","","3.0 units","Lecture","29732D","034","3:30-6:10pm","Wednesday","15","9","0","Vincent Lee","DEN@Viterbi"
"","","","","Lecture","29733R","048","3:30-6:10pm","Wednesday","35","27","0","Vincent Lee","OHE100D"
"CE-515","Sustainable Infrastructure Systems","","3.0 units","Lecture","29735R","048","3:30-4:50pm","Tue, Thu","70","44","0","Edward Maby","OHE136"
"","","","","Lecture","29737D","034","3:30-4:50pm","Tue, Thu","20","10","0","Edward Maby","DEN@Viterbi"
"CE-516","Geohydrology","","3.0 units","Lecture","29734R","048","6:30-9:10pm","Tuesday","30","27","0","Felipe De Barros","KAP148"
"CE-523","Process Kinetics and Dynamics in Environmental Engineering","P","3.0 units","Lecture","29736R","048","2:00-3:20pm","Tue, Thu","40","14","0","Amy Childress","KAP158"
"CE-526","Engineering Mathematical Methods","","3.0 units","Lecture","29741R","048","3:30-6:10pm","Monday","24","12","0","Costas Synolakis","KAP134"
"CE-529a","Finite Element Analysis","","3.0 units","Lecture","29756D","048","6:40-9:20pm","Tuesday","76","67","0","Carter Wellford","OHE132"
"","","","","Lecture","29757D","034","6:40-9:20pm","Tuesday","20","9","0","Carter Wellford","DEN@Viterbi"
"","","","","Lab","29754R","048","6:00-6:50pm","Friday","35","14","0","","RTH109"
"","","","","Lab","29755D","034","5:30-6:20pm","Friday","20","9","0","","DEN@Viterbi"
"","","","","Lab","29759R","048","5:30-6:20pm","Friday","35","53","0","","OHE122"
"CE-533","Geotechnical Earthquake Engineering","","3.0 units","Lecture","29762R","048","6:30-9:10pm","Wednesday","15","5","0","Amy Rechenmacher","KAP141"
"CE-534","Design of Earth Structures","","3.0 units","Lecture","29761R","048","6:30-9:10pm","Wednesday","15","0","0","Amy Rechenmacher",""
"CE-535a","Earthquake Engineering","","3.0 units","Lecture","29767R","048","6:30-9:10pm","Thursday","24","4","0","Mihailo Trifunac","KAP141"
"CE-537","Advanced Reinforced Concrete","","3.0 units","Lecture","29775R","048","3:30-6:10pm","Tuesday","38","28","0","James Anderson, Gregg Brandow","KAP158"
"CE-538","Prestressed Concrete","","3.0 units","Lecture","29776D","048","3:30-6:10pm","Thursday","24","0","0","",""
"CE-541a","Dynamics of Structures","","3.0 units","Lecture","29779R","048","6:40-9:20pm","Monday","40","33","0","Sami Masri","OHE100C"
"","","","","Lecture","29780D","034","6:40-9:20pm","Monday","10","5","0","Sami Masri","DEN@Viterbi"
"CE-546","Structural Mechanics of Composite Materials","","3.0 units","Lecture","29784R","048","6:40-9:20pm","Wednesday","20","6","0","Abdel-Salam Niazy","RTH115"
"","","","","Lecture","29785D","034","6:40-9:20pm","Wednesday","10","4","0","Abdel-Salam Niazy","DEN@Viterbi"
"CE-553","Chemical and Biological Processes in Environmental Engineering","P","3.0 units","Lecture","29781R","048","3:30-6:10pm","Monday","32","30","0","Adam Smith","KAP163"
"CE-556","Project Controls-Budgeting and Estimating","MC","3.0 units","Lecture","29836R","048","3:30-6:10pm","Monday","46","45","0","John Kuprenas, Scotty Galloway","RTH115"
"","","","","Lecture","29837D","034","3:30-6:10pm","Monday","10","3","0","John Kuprenas, Scotty Galloway","DEN@Viterbi"
"","","","","Lecture","29838R","048","6:30-9:10pm","Monday","24","0","0","John Kuprenas, Scotty Galloway",""
"CE-566","Project Controls - Planning and Scheduling","MC","3.0 units","Lecture","29835R","048","6:30-9:10pm","Monday","35","35","0","Marc Glasser","SAL126"
"CE-571","Nuclear Safety &amp; Security:Human Performance &amp; Safety Culture","","3.0 units","Lecture","29839R","048","6:20-9:40pm","Wednesday","8","0","0","Naj Meshkati",""
"CE-579","Introduction to Transportation Planning Law","","3.0 units","Lecture","29813R","048","6:30-9:10pm","Monday","25","7","0","Dana Sherman","KAP167"
"CE-580","Law and Finance for Engineering Innovation","C","3.0 units","Lecture","31565D","048","6:40-9:20pm","Thursday","35","18","0","Dana Sherman","OHE100D"
"","","","","Lecture","31765D","034","6:40-9:20pm","Thursday","10","8","0","Dana Sherman","DEN@Viterbi"
"CE-584","Intelligent Transportation Systems","","3.0 units","Lecture","29805R","048","6:30-9:10pm","Tuesday","20","13","0","Shahed Rowshan","KAP141"
"CE-585","Traffic Engineering and Control","","3.0 units","Lecture","29799R","048","6:30-9:10pm","Wednesday","24","23","0","Eric Shen","KAP158"
"CE-590","Directed Research","","1.0-12.0 units","Lecture","29815D","048","TBA","TBA","20","5","0","Erik Johnson","OFFICE"
"CE-594a","Master's Thesis","C","2.0 units","Lecture","29816D","048","TBA","TBA","10","0","0","Erik Johnson","OFFICE"
"CE-594b","Master's Thesis","PC","2.0 units","Lecture","29817D","048","TBA","TBA","10","0","0","Erik Johnson","OFFICE"
"CE-599","Special Topics","","2.0-4.0 units, max 9"
"","Climate Change and Atmospheric Aerosols","","3.0","Lecture","29717R","048","2:00-3:20pm","Mon, Wed","15","12","0","George Ban-Weiss","KAP113"
"","Data Management","","3.0","Lecture","29718R","048","3:30-6:10pm","Thursday","30","23","0","Lucio Soibelman","GFS223"
"CE-634","Institutional and Policy Issues in Transportation","","4.0 units","Lecture","51239R","001","2:00-5:20pm","Monday","31","29","0","Genevieve Giuliano","RGL100"
"CE-790","Research","","1.0-12.0 units","Lecture","29824D","048","TBA","TBA","40","6","0","Erik Johnson","OFFICE"
"CE-794a","Doctoral Dissertation","C","2.0 units","Lecture","29830D","048","TBA","TBA","15","2","0","Erik Johnson","OFFICE"
"CE-794b","Doctoral Dissertation","PC","2.0 units","Lecture","29831R","048","TBA","TBA","15","3","0","Erik Johnson","OFFICE"
"CE-794c","Doctoral Dissertation","PC","2.0 units","Lecture","29832R","048","TBA","TBA","15","2","0","Erik Johnson","OFFICE"
"CE-794d","Doctoral Dissertation","PC","2.0 units","Lecture","29833R","048","TBA","TBA","15","7","0","Erik Johnson","OFFICE"
"CE-794z","Doctoral Dissertation","PC","0.0 units","Lecture","29834D","048","TBA","TBA","15","2","0","Erik Johnson","OFFICE"
