"Course number","Course title","Registration restrictions","Units","Type","Section","Session","Time","Days","Seats","Registered","Waitlist","Instructor","Room"
"","","","","Lecture","47793D","012","TBA","TBA","5","0","0","","OFFICE"
"OT-500a","Clinical Problems in Occupational Therapy","M","2.0-4.0 units","Lecture","47786D","012","TBA","TBA","11","0","0","","TBA"
"","","","","Lecture","47787D","012","TBA","TBA","5","1","0","Deborah Pitts","OFFICE"
"","","","","Lecture","47788D","012","TBA","TBA","25","14","0","Ashley Halle","OFFICE"
"","","","","Lecture","47794D","012","TBA","TBA","5","0","0","Jaynee Meyer","OFFICE"
"","","","","Lecture","47795D","012","1:00-3:00pm","Friday","12","11","0","Erna Blanche","OFFICE"
"","","","","Lecture","47796D","012","TBA","TBA","5","0","0","Carey Sokol","OFFICE"
"","","","","Lecture","47797D","012","TBA","TBA","5","0","0","Samia Rafeedie","OFFICE"
"OT-500b","Clinical Problems in Occupational Therapy","PM","2.0-4.0 units","Lecture","47799D","012","TBA","TBA","5","0","0","Jaynee Meyer","OFFICE"
"","","","","Lecture","47800D","012","TBA","TBA","5","0","0","","OFFICE"
"","","","","Lecture","47801D","012","TBA","TBA","5","0","0","","OFFICE"
"","","","","Lecture","47802D","012","TBA","TBA","5","0","0","","OFFICE"
"","","","","Lecture","47803D","012","TBA","TBA","5","0","0","","OFFICE"
"OT-500c","Clinical Problems in Occupational Therapy","PM","2.0-4.0 units","Lecture","47805D","012","TBA","TBA","25","0","0","","OFFICE"
"","","","","Lecture","47806D","012","TBA","TBA","25","0","0","","OFFICE"
"","","","","Lecture","47807D","012","TBA","TBA","25","0","0","","OFFICE"
"OT-501L","Practice Immersion: Adult Physical Rehabilitation","M","8.0 units","Lecture","48001R","012","9:00-12:00pm","Tuesday","46","46","0","Julie McLaughlin Gray","CHP111, CHP139"
"","","","","Lab","48002R","012","1:00-4:00pm","Tuesday","23","23","0","Julie McLaughlin Gray","CHP139"
"","","","","Lab","48003R","012","9:00-12:00pm","Thursday","23","23","0","Julie McLaughlin Gray","CHP139"
"","","","","Lecture","48004R","012","1:00-4:00pm","Tuesday","42","42","0","Samia Rafeedie","CHP111, CHP109"
"","","","","Lab","48005R","012","9:00-12:00pm","Tuesday","21","21","0","Samia Rafeedie","CHP139"
"","","","","Lab","48006R","012","9:00-12:00pm","Wednesday","21","21","0","Samia Rafeedie","CHP139"
"OT-502L","Practice Immersion: Mental Health","M","8.0 units","Lecture","48007R","012","9:00-12:00pm","Tuesday","46","46","0","Sarah Bream, Celso Delgado Jr","CHP112, CHP111"
"","","","","Lab","48008R","012","1:00-4:00pm","Wednesday","23","23","0","Sarah Bream, Celso Delgado Jr","CHP111"
"","","","","Lab","48009R","012","1:00-4:00pm","Tuesday","23","23","0","Sarah Bream, Celso Delgado Jr","CHP112"
"","","","","Lecture","48010R","012","9:00-12:00pm","Thursday","42","41","0","Deborah Pitts, Tessa Milman","CHP112, CHP112"
"","","","","Lab","48011R","012","9:00-12:00pm","Wednesday","21","20","0","Deborah Pitts, Tessa Milman","CHP112"
"","","","","Lab","48012R","012","1:00-4:00pm","Thursday","21","21","0","Deborah Pitts, Tessa Milman","CHP112"
"OT-503L","Practice Immersion: Pediatrics","M","8.0 units","Lecture","48013R","012","9:00-12:00pm","Wednesday","44","43","0","Karrie Kingsley, Karen Park","CHP113A, CHP111"
"","","","","Lab","48014R","012","1:00-4:00pm","Wednesday","22","22","0","Karrie Kingsley, Karen Park","CHP113A"
"","","","","Lab","48015R","012","9:00-12:00pm","Thursday","22","21","0","Karrie Kingsley, Karen Park","CHP113A"
"","","","","Lecture","48016R","012","1:00-4:00pm","Tuesday","43","43","0","Jesus Diaz","CHP113A, CHP111"
"","","","","Lab","48017R","012","9:00-12:00pm","Tuesday","21","21","0","Jesus Diaz","CHP113A"
"","","","","Lab","48018R","012","1:00-4:00pm","Thursday","22","22","0","Jesus Diaz","CHP113A"
"OT-511","Therapeutic Use of Self","M","2.0 units","Lecture","47970R","012","1:00-2:50pm","Monday","47","46","0","Joanne Park","CHP112"
"","","","","Lecture","47971R","012","1:00-2:50pm","Monday","46","46","0","Michael Ang","CHP109"
"","","","","Lecture","47972R","012","1:00-2:50pm","Monday","44","43","0","Ann Neville-Jan","CHP113A"
"OT-515","Neuroscience of Behavior","M","4.0 units","Lecture","47976R","012","9:00-12:00pm","Monday","91","89","0","Lisa Aziz-Zadeh","CHP G37"
"","","","","Lecture","47977D","012","1:00-3:50pm","Monday","16","11","0","Derek Snyder","CHP233D"
"","","","","Lecture","47978R","012","9:00-12:00pm","Monday","47","47","0","Myka Winder","CHP109"
"OT-518","Quantitative Research for Evidence-Based Practice","M","4.0 units","Lecture","47980R","012","1:00-4:00pm","Tuesday","46","46","0","Natalie Leland","CHP225"
"","","","","Lecture","47981R","012","1:00-4:00pm","Wednesday","45","43","0","Ashley Halle","CHP225"
"","","","","Lecture","47982R","012","9:00-12:00pm","Thursday","46","45","0","Ashley Halle","CHP225"
"","","","","Lecture","47983D","012","10:00-1:00pm","Tuesday","16","14","0","Sarah-Jeanne Salvy","CHP233D"
"OT-534","Health Promotion and Wellness","M","2.0 units","Lecture","47991R","012","1:00-2:50pm","Monday","135","128","0","Camille Dieterle","CHP G37"
"","","","","Lecture","47992D","012","9:00-10:50am","Monday","16","11","0","Camille Dieterle","CHP233D"
"OT-537","Occupation-Centered Programs for the Community","M","4.0 units","Lecture","47997R","012","1:00-4:00pm","Thursday","43","41","0","Jenny Martinez","CHP109"
"","","","","Lecture","47998R","012","9:00-12:00pm","Tuesday","43","43","0","Deborah Pitts","CHP109"
"","","","","Lecture","47999R","012","9:00-12:00pm","Wednesday","43","43","0","Linda Fazio","CHP109"
"OT-538","Current Issues in Practice: Adulthood and Aging","M","2.0 units","Lecture","47995R","012","3:00-4:50pm","Monday","135","128","0","Stacey Schepens Niemiec, Ashley Halle, Adley Chan","CHP G37"
"","","","","Lecture","47996D","012","9:00-11:00am","Thursday","16","11","0","Adley Chan","CHP233D"
"OT-586","Clinical Internship with Seminar","M","1.0-2.0 units, max 6","Lecture","48030R","012","TBA","TBA","25","2","0","Jaynee Meyer, Carey Sokol, Karen Park","OFFICE"
"","","","","Lecture","48031R","012","TBA","TBA","25","19","0","Jaynee Meyer, Carey Sokol, Karen Park","OFFICE"
"","","","","Lecture","48032R","273","TBA","TBA","5","2","0","Karen Park","OFFICE"
"OT-590","Directed Research","M","1.0-12.0 units","Lecture","47853D","012","TBA","TBA","15","0","0","","OFFICE"
"","","","","Lecture","47854D","012","TBA","TBA","15","1","0","Shawn Roll","OFFICE"
"","","","","Lecture","47855D","012","TBA","TBA","15","0","0","Julie McLaughlin Gray","OFFICE"
"","","","","Lecture","47856D","012","TBA","TBA","15","1","0","Erna Blanche","OFFICE"
"","","","","Lecture","47857D","012","TBA","TBA","15","1","0","Ann Neville-Jan","OFFICE"
"","","","","Lecture","47858D","012","TBA","TBA","15","0","0","Deborah Pitts","OFFICE"
"","","","","Lecture","47859D","012","TBA","TBA","15","0","0","","OFFICE"
"","","","","Lecture","47860D","012","TBA","TBA","15","0","0","","OFFICE"
"","","","","Lecture","47861D","012","TBA","TBA","15","0","0","","OFFICE"
"","","","","Lecture","47862D","012","TBA","TBA","5","0","0","","OFFICE"
"","","","","Lecture","47864D","700","TBA","TBA","5","1","0","Karen Park","TBA"
"OT-594a","Master's Thesis","M","2.0 units","Lecture","47865D","012","TBA","TBA","5","0","0","","OFFICE"
"OT-594b","Master's Thesis","PM","2.0 units","Lecture","47866D","012","TBA","TBA","6","0","0","","OFFICE"
"OT-594z","Master's Thesis","PM","0.0 units","Lecture","47867D","012","TBA","TBA","6","0","0","","OFFICE"
"OT-599","Special Topics","","2.0-4.0 units, max 8"
"","Special Topics in Rehabilitation Clinical Trials","","4.0","Lecture","47916D","012","1:30-4:30pm","Monday","7","7","0","Florence Clark","CHP221"
"OT-610","Sensory Integrative Dysfunction","","4.0 units","Lecture","47870D","999","TBA","TBA","6","2","0","Erna Blanche","TBA"
"OT-620","Current Issues in Occupational Science &amp; Occupational Therap","PMC","4.0 units","Lecture","47879R","012","1:00-3:50pm","Tuesday","25","16","0","Camille Dieterle","CHP224"
"","","","","Lecture","47911D","012","5:30-8:20pm","Tuesday","29","28","0","Camille Dieterle","CHP113A"
"OT-640","Conceptual Foundations of Occupational Science","","4.0 units","Lecture","47876D","012","9:00-12:00pm","Thursday","10","2","0","Gelya Frank","CENTER"
"OT-646","Intersections of Occupational Science and Human Development","","4.0 units","Lecture","47882D","001","1:00-4:00pm","Tuesday","12","5","0","Sharon Cermak","CENTER"
"OT-660","Research Practicum","M","2.0 units","Lecture","47785D","012","TBA","TBA","10","8","0","William Morgan","OFFICE"
"OT-686","Residency","M","6.0-12.0 units, max 18","Lecture","47892D","012","TBA","TBA","64","45","0","Sarah Bream","OFFICE"
"OT-790","Research","M","1.0-12.0 units","Lecture","47894D","012","TBA","TBA","10","2","0","Florence Clark","OFFICE"
"","","","","Lecture","47895D","012","TBA","TBA","6","0","0","Julie McLaughlin Gray","OFFICE"
"","","","","Lecture","47896D","012","TBA","TBA","11","1","0","Beth Pyatak","OFFICE"
"","","","","Lecture","47897D","012","TBA","TBA","6","1","0","Linda Fazio","OFFICE"
"","","","","Lecture","47898D","012","TBA","TBA","6","1","0","Ann Neville-Jan","OFFICE"
"","","","","Lecture","47899D","012","TBA","TBA","4","0","0","","OFFICE"
"OT-794a","Doctoral Dissertation","M","2.0 units","Lecture","47900D","012","TBA","TBA","6","0","0","William Morgan","OFFICE"
"OT-794b","Doctoral Dissertation","PM","2.0 units","Lecture","47901D","012","TBA","TBA","6","0","0","William Morgan","OFFICE"
"OT-794c","Doctoral Dissertation","PM","2.0 units","Lecture","47902D","012","TBA","TBA","6","0","0","William Morgan","OFFICE"
"OT-794d","Doctoral Dissertation","PM","2.0 units","Lecture","47903D","012","TBA","TBA","6","1","0","William Morgan","OFFICE"
"OT-794z","Doctoral Dissertation","PM","0.0 units","Lecture","47904D","012","TBA","TBA","1","0","0","William Morgan","OFFICE"
