"Course number","Course title","Registration restrictions","Units","Type","Section","Session","Time","Days","Seats","Registered","Waitlist","Instructor","Room"
"","","","","Discussion","61443D","001","2:00-2:50pm","Thursday","25","25","0","","VKC261"
"SOCI-210g","Science, Technology, and Social Conflict","","4.0 units","Lecture","61454D","001","3:30-4:50pm","Tue, Thu","52","50","0","Dan Lainer-Vos","THH116"
"","","","","Discussion","61455D","001","2:00-2:50pm","Wednesday","27","27","0","","VKC256"
"","","","","Discussion","61456D","001","4:00-4:50pm","Wednesday","25","23","0","","VKC256"
"","","","","Lecture","61450D","001","10:00-11:50am","Mon, Wed","50","45","0","Dan Lainer-Vos","THH114"
"","","","","Discussion","61452D","001","3:30-4:20pm","Monday","27","24","0","Nicholas Hall","SOS B41"
"","","","","Discussion","61453D","001","3:30-4:20pm","Wednesday","25","21","0","Nicholas Hall","SOS B41"
"SOCI-242g","Sociology, Human Behavior, and Health","","4.0 units","Lecture","61540D","001","2:00-3:20pm","Tue, Thu","68","63","0","Karen Sternheimer, Lynne Casper","MRF340"
"","","","","Discussion","61541D","001","12:00-12:50pm","Monday","26","17","0","","THH110"
"","","","","Discussion","61542D","001","12:00-12:50pm","Wednesday","25","18","0","","THH110"
"","","","","Discussion","61543D","001","4:00-4:50pm","Thursday","25","15","0","","THH215"
"","","","","Discussion","61544R","001","3:00-3:50pm","Wednesday","25","13","0","","THH106"
"","","","","Lecture","61579D","001","3:30-4:50pm","Tue, Thu","62","57","0","Lynne Casper, Karen Sternheimer</a>","MRF340"
"","","","","Discussion","61581D","001","3:30-4:20pm","Wednesday","25","17","0","","KAP167"
"","","","","Discussion","61582D","001","3:30-4:20pm","Monday","25","14","0","","VHE214"
"","","","","Discussion","61583D","001","12:00-12:50pm","Thursday","25","7","0","","MHP102"
"","","","","Discussion","61584D","001","12:00-12:50pm","Wednesday","25","19","0","","VKC109"
"SOCI-250gm","Grassroots Participation in Global Perspective","","4.0 units","Lecture","61465D","001","3:30-4:50pm","Mon, Wed","52","48","0","Veronica Terriquez","MHP105"
"","","","","Discussion","61466D","001","4:00-4:50pm","Tuesday","26","25","0","","KAP147"
"","","","","Discussion","61468D","001","12:00-12:50pm","Monday","25","23","0","","VHE214"
"SOCI-255g","Sociology of Globalization","","4.0 units","Lecture","61470D","001","9:30-10:50am","Tue, Thu","50","47","0","Alwyn Lim","VKC156"
"","","","","Discussion","61471R","001","3:30-4:20pm","Thursday","25","25","0","Kristina Shull","SOS B48"
"","","","","Discussion","61472R","001","4:30-5:20pm","Thursday","25","22","0","Kristina Shull","ZHS360"
"SOCI-313","Sociological Research Methods","","4.0 units","Lecture-Lab","61482D","001","10:00-11:50am","Mon, Wed","28","27","0","Veronica Terriquez","VKC151"
"","","","","Lecture-Lab","61484D","001","4:00-5:50pm","Mon, Wed","26","25","0","Juliana Mc Gene","KAP166"
"SOCI-314","Analyzing Social Statistics","","4.0 units","Lecture","61485D","001","2:00-3:20pm","Mon, Wed","25","25","0","Tim Biblarz","KAP305"
"SOCI-342m","Race Relations","","4.0 units","Lecture","61491D","001","9:30-10:50am","Tue, Thu","21","21","0","Elaine Kaplan","VKC205"
"SOCI-350","Social Exclusion, Social Power, and Deviance","","4.0 units","Lecture","61492D","001","9:30-10:50am","Tue, Thu","26","27","0","Karen Sternheimer","KAP148"
"SOCI-355m","Immigrants in the United States","","4.0 units","Lecture","61494D","001","2:00-3:20pm","Mon, Wed","21","20","0","Jody Agius Vallejo","KAP141"
"SOCI-356m","Mexican Immigrants in Sociological Perspective","","4.0 units","Lecture","61495D","001","12:00-1:50pm","Mon, Wed","25","25","0","Veronica Montes","KAP164"
"SOCI-360m","Social Inequality: Class, Status, and Power","","4.0 units","Lecture","61500D","001","11:00-12:20pm","Tue, Thu","31","31","0","Karen Sternheimer","KAP145"
"SOCI-365","Visual Sociology of the City and Its Residents","","4.0 units","Lecture","61505D","001","2:00-4:50pm","Tuesday","22","22","0","Elaine Kaplan","KAP138"
"SOCI-370","Sociological Theory","","4.0 units","Lecture-Lab","61510D","001","11:00-12:20pm","Tue, Thu","35","35","0","Charles Potts","VKC101"
"SOCI-475","Medical Sociology","","4.0 units","Lecture","61517D","001","3:30-4:50pm","Tue, Thu","20","20","0","Katie Hasson","KAP134"
"SOCI-490x","Directed Research","C","1.0-8.0 units, max 12","Lecture","61530D","001","TBA","TBA","10","6","0","","OFFICE"
"","","","","Lecture","61532D","001","TBA","TBA","15","0","0","","OFFICE"
"SOCI-494","Sociology Honors Seminar I","","4.0 units","Lecture","61535D","001","2:00-4:50pm","Thursday","15","8","0","Pierrette Hondagneu-Sotelo","KAP150"
"SOCI-510","Sociological Theory I","","4.0 units","Lecture","61550D","001","2:00-4:50pm","Monday","11","9","0","Dan Lainer-Vos","HSH303"
"SOCI-520","Qualitative Research Methods","","4.0 units","Lecture","61555D","001","5:00-7:50pm","Wednesday","11","11","0","Leland Saito","HSH303"
"SOCI-525","Sociology Proseminar: Approaches to Sociological Research","MC","4.0 units","Lecture","61560D","001","10:00-12:50pm","Wednesday","10","6","0","Ann Owens","HSH303"
"SOCI-530","Sociology of Gender and Sexuality","C","4.0 units","Lecture","61588D","001","10:00-12:50pm","Thursday","10","7","0","Katie Hasson","HSH303"
"SOCI-552","Sex and Gender in Society","","4.0 units","Lecture","61565D","001","10:00-12:50pm","Thursday","10","0","0","",""
"SOCI-560","Feminist Theory","","4.0 units","Lecture","34980R","001","2:00-4:50pm","Monday","15","14","0","Karina Eileraas","SOS B37"
"SOCI-575","Seminar in Immigration","MC","4.0 units","Lecture","61575D","001","10:00-12:50pm","Tuesday","11","10","0","Pierrette Hondagneu-Sotelo","HSH303"
"SOCI-590","Directed Research","","1.0-12.0 units","Lecture","61604D","001","TBA","TBA","10","3","0","","OFFICE"
"","","","","Lecture","61606D","001","TBA","TBA","10","3","0","","TBA"
"SOCI-593","Practicum in Teaching the Liberal Arts","","2.0 units","Lecture","42297R","001","TBA","TBA","275","87","0","","OFFICE"
"SOCI-599","Special Topics","","2.0-4.0 units, max 8"
"","Economic Sociology","","4.0","Lecture","61620D","001","2:00-4:50pm","Thursday","10","5","0","Alwyn Lim","HSH303"
"SOCI-790","Research","","1.0-12.0 units","Lecture","61662D","001","TBA","TBA","10","0","0","","OFFICE"
"SOCI-794a","Doctoral Dissertation","","2.0 units","Lecture","61666D","001","TBA","TBA","20","2","0","","OFFICE"
"SOCI-794b","Doctoral Dissertation","P","2.0 units","Lecture","61667D","001","TBA","TBA","10","2","0","","OFFICE"
"SOCI-794c","Doctoral Dissertation","P","2.0 units","Lecture","61668D","001","TBA","TBA","10","1","0","","OFFICE"
"SOCI-794d","Doctoral Dissertation","P","2.0 units","Lecture","61669D","001","TBA","TBA","10","6","0","","OFFICE"
"SOCI-794z","Doctoral Dissertation","P","0.0 units","Lecture","61670D","001","TBA","TBA","25","7","0","","OFFICE"
